 CH3CO      3CH2                                        CH3        CH2CO                                        0.299E-10  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 CH3CO      O3P                                         CH3        CO2                                          0.160E-10  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 CH3CO      OH                                          CH2CO      H2O                                          0.199E-10  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 CH3CO      OH                                          CH3        CO         OH                                0.498E-10  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 CH3CO      HCO                                         CH3CHO     CO                                           0.150E-10  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 CH3CO      H2CO                                        CH3CHO     HCO                                          0.299E-12  0.000E+00  0.649E+04  0.200E+01  0.100E+03
 CH3CO      CH3O                                        CH3OH      CH2CO                                        0.997E-11  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 CH3CO      CH3O                                        H2CO       CH3CHO                                       0.997E-11  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 CH3CO      CH3OH                                       CH3CHO     CH2OH                                        0.218E-12  0.300E+01  0.618E+04  0.200E+01  0.100E+03
 CH3CO      CH3CO                                       CH2CO      CH3CHO                                       0.199E-10  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 CH3CHO     H                                           H2         CH3CO                                        0.665E-10  0.000E+00  0.211E+04  0.200E+01  0.100E+03
 CH3CHO     CH3                                         CH3CO      CH4                                          0.247E-15  0.560E+01  0.126E+04  0.200E+01  0.100E+03
 CH3CHO     C2H3                                        C2H4       CH3CO                                        0.135E-12  0.000E+00  0.186E+04  0.200E+01  0.100E+03
 CH3CHO     C2H5                                        C2H6       CH3CO                                        0.216E-11  0.000E+00  0.427E+04  0.200E+01  0.100E+03
 CH3CHO     O3P                                         CH3CO      OH                                           0.233E-10  0.000E+00  0.116E+04  0.200E+01  0.100E+03
 CH3CHO     OH                                          CH3CO      H2O                                          0.698E-11  0.000E+00  0.251E+03  0.200E+01  0.100E+03
 CH3CHO     CH3O                                        CH3CO      CH3OH                                        0.399E-12  0.000E+00  0.905E+03  0.200E+01  0.100E+03
 CH3CHO     CH2CHO                                      CH3CHO     CH3CO                                        0.415E-16  0.000E+00  0.000E+00  0.200E+01  0.100E+03
 cC2H4O     H                                           H2         CH2CHO                                       0.332E-10  0.000E+00  0.417E+04  0.200E+01  0.100E+03
 cC2H4O     H                                           H2O        C2H3                                         0.831E-14  0.000E+00  0.251E+04  0.200E+01  0.100E+03
 cC2H4O     H                                           C2H4       OH                                           0.158E-12  0.000E+00  0.251E+04  0.200E+01  0.100E+03
 cC2H4O     CH3                                         CH4        CH2CHO                                       0.183E-11  0.000E+00  0.593E+04  0.200E+01  0.100E+03
